Time,Open,High,Low,Last,Change,Volume
05/26/2020,8917.92,9006.67,8705.92,8863.25,-54.67,30186
05/25/2020,9183.91,9309.51,8647.02,8917.92,-265.31,44942
05/22/2020,9060.62,9263.09,8942.69,9183.23,122.61,38082
05/21/2020,9587.65,9587.73,8819.19,9060.62,-527.03,111118
05/20/2020,9688.13,9835.19,9323.33,9587.65,-100.46,51950
05/19/2020,9679.22,9889.29,9478.14,9688.11,8.89,66542
05/18/2020,9236.12,9942.5,9211.56,9679.22,443.1,55182
05/15/2020,9658.45,9846.5,9162.84,9236.12,-422.08,72421
05/14/2020,9308.47,9934.35,9270.67,9658.2,351.08,84319
05/13/2020,8819.6,9338.61,8755.14,9307.12,486.5,51639
05/12/2020,8638.11,8972.94,8489.76,8820.62,182.51,55260
05/11/2020,9996.06,10013.45,8201.24,8638.11,-1357.95,126807
05/08/2020,9802.24,10058.62,9736.97,9996.06,194.46,120351
05/07/2020,9247.68,9956.52,9055.27,9801.6,553.92,157636
05/06/2020,8955.94,9394.25,8924.35,9247.68,291.74,90622
05/05/2020,8934.08,9119.8,8792.58,8955.94,25.68,47938
05/04/2020,8743.89,9198.67,8537.79,8930.26,186.55,48876
05/01/2020,8821.71,9065.31,8595.02,8743.71,-78.71,57359
04/30/2020,8927.21,9460.63,8414.32,8822.42,-104.47,138860
04/29/2020,7734.99,8928.42,7718.93,8926.89,1191.9,199208
04/28/2020,7708.23,7793.01,7673.69,7734.99,26.77,32005
04/27/2020,7535.4,7786.64,7451.23,7708.22,172.82,39007
04/24/2020,7541.93,7615.89,7405.22,7535.4,-6.53,44154
04/23/2020,7124.6,7724.16,7041.44,7541.93,417.33,67677
04/22/2020,6895.76,7164.86,6828.84,7124.6,227.85,34332
04/21/2020,6870.66,6937.81,6778.33,6896.75,27.17,36117
04/20/2020,7061.85,7301.64,6765.37,6869.58,-192.27,53221
04/17/2020,7053,7205.42,7002.43,7061.85,9.57,44727
04/16/2020,6752.4,7128.28,6485.16,7052.28,299.88,79500
04/15/2020,6871.67,6936.65,6694.73,6752.4,-119.19,34195
04/14/2020,6833.39,6984.86,6776.47,6871.59,39.57,37980
04/13/2020,6928.04,7197.37,6593.76,6832.02,-96.02,63311
04/10/2020,7305.65,7322.83,6761.23,6928.04,-377.61,61561
04/09/2020,7326.53,7395.93,7125.69,7305.65,-20.88,41626
04/08/2020,7120.28,7423.1,7091,7326.53,205.69,46430
04/07/2020,7229.05,7461.54,7084.35,7120.84,-108.21,64040
04/06/2020,6704.3,7319.93,6679.16,7229.05,524.77,71677
04/03/2020,6750.29,7042.74,6616.87,6704.28,-45.12,57633
04/02/2020,6355.57,7244.3,6355.56,6749.4,393.83,104522
04/01/2020,6480.71,6495.97,6166.48,6355.57,-124.24,41851
03/31/2020,6479.6,6600.36,6352.91,6479.81,0.2,42385
03/30/2020,6682.13,6706.03,5866.9,6479.61,-202.58,62072
03/27/2020,6747.08,6865.72,6589.21,6682.19,-64.9,49960
03/26/2020,6597.68,6792.56,6541.94,6747.09,149.28,44010
03/25/2020,6751.6,6974.3,6487.95,6597.81,-153.79,66946
03/24/2020,6418.29,6847.22,6361.9,6751.6,333.21,107109
03/23/2020,5957.79,6625.48,5720.83,6418.39,457.28,91678
03/20/2020,6252.34,6926.59,5690.21,5961.11,-291.23,118468
03/19/2020,5342.22,6382.74,5267.61,6252.34,910.12,116114
03/18/2020,5474,5563.54,5029.03,5342.22,-132.12,86404
03/17/2020,4904.49,5504.26,4868.74,5474.34,569.75,110535
03/16/2020,5420.56,5948.57,4452.6,4904.59,-515.24,344373
03/13/2020,5763.53,5965.47,3925.27,5419.83,-344.75,528158
03/12/2020,7865.29,7997.84,5615.65,5764.58,-2100.74,337862
03/11/2020,8003.77,8043.39,7603.34,7865.32,-138.45,34369
03/10/2020,7866.08,8158.53,7752.68,8003.77,137.77,48885
03/09/2020,9141.14,9214.81,7665.49,7866,-1275.38,74392
03/06/2020,9116.65,9181.32,9007.04,9141.38,24.73,16308
03/05/2020,8734.25,9173.13,8733.11,9116.65,382.4,29657
03/04/2020,8745.59,8852.53,8689.28,8734.25,-11.34,18969
03/03/2020,8946.57,8976.31,8673.26,8745.59,-200.99,21488
03/02/2020,8673.01,8952.47,8432.31,8946.58,273.56,27895
02/28/2020,8764.83,8900.09,8442.35,8673.02,-91.82,29895
02/27/2020,8754.39,8972.37,8531.84,8764.84,11.4,31704
02/26/2020,9385.08,9425.55,8651.5,8753.44,-631.63,49520
02/25/2020,9608.81,9679.95,9253.02,9385.07,-223.74,24730
02/24/2020,9672.82,10024.3,9491.61,9608.81,-64.01,26111
02/21/2020,9610.49,9766.4,9580.55,9672.82,62.33,16305
02/20/2020,9598.12,9706.1,9457.1,9610.49,9.9,31363
02/19/2020,10148.46,10301.4,9340.23,9600.59,-547.87,39242
02/18/2020,9647.99,10276.44,9620.17,10148.46,500.37,28117
02/17/2020,10339.16,10391.33,9481.07,9648.09,-691.09,35402
02/14/2020,10184.26,10386.71,10103.74,10339.18,157.15,26254
02/13/2020,10381.52,10499.36,10086.25,10182.03,-199.49,60700
02/12/2020,10234.35,10474.59,10213.92,10381.52,147.18,60309
02/11/2020,9865.2,10345.26,9714.74,10234.34,369.14,46855
02/10/2020,9742.78,10186.32,9663.01,9865.2,122.42,40326
02/07/2020,9737.64,9862.46,9656.72,9742.78,5.79,25844
02/06/2020,9688.74,9854.41,9537.9,9736.99,48.25,40260
02/05/2020,9146.82,9739.84,9136.29,9688.74,541.82,55708
02/04/2020,9283.17,9345.68,9091.73,9146.92,-136.23,25188
02/03/2020,9354.95,9591.7,9195.49,9283.15,-71.81,47926
01/31/2020,9551.07,9560.99,9207.13,9354.96,-196.11,28761
01/30/2020,9360.05,9558.68,9191.38,9551.07,191.03,42927
01/29/2020,9048.56,9426.85,9040.2,9360.04,311.49,42429
01/28/2020,8945.92,9183.22,8879.15,9048.55,102.62,41542
01/27/2020,8501.06,8988.1,8262.33,8945.93,444.87,34766
01/24/2020,8385.9,8511.71,8226.83,8501.06,115.16,27501
01/23/2020,8640.84,8666.63,8284.44,8385.9,-254.95,35698
01/22/2020,8725.8,8790.6,8588.84,8640.85,-84.95,17472
01/21/2020,8674.44,8774.55,8490.92,8725.8,51.12,23586
01/20/2020,8906.81,9177.97,8516.1,8674.68,-232.09,24422
01/17/2020,8682.47,8999.27,8668.08,8906.77,224.35,46995
01/16/2020,8820.93,8860.95,8590.93,8682.42,-138.51,31202
01/15/2020,8733.29,8886.47,8563.78,8820.93,86.94,48930
01/14/2020,8133.67,8844.65,8120.39,8733.99,600.32,122070
01/13/2020,8049.33,8285.84,7965.97,8133.67,84.34,19632
01/10/2020,7789.09,8130.06,7677.25,8049.33,260.47,40942
01/09/2020,8003.06,8106.84,7758.72,7788.86,-214.2,32882
01/08/2020,8018.5,8453.81,7868.62,8003.06,-15.76,67841
01/07/2020,7580.6,8191.42,7580.6,8018.82,438.22,66833
01/06/2020,7278.01,7606.28,7258.21,7580.6,302.47,28655
01/03/2020,6974.4,7403.53,6873.41,7278.13,303.73,41442
01/02/2020,7232.83,7232.83,6931.12,6974.4,-256.55,25125
01/01/2020,7169.3,7242.97,7162.46,7230.95,61.65,12036
12/31/2019,7254.91,7308.32,7130.68,7169.3,-85.61,18713
12/30/2019,7231.35,7534.99,7214.64,7254.91,23.65,21428
12/27/2019,7201.33,7263.5,7086.06,7231.26,29.37,25729
12/26/2019,7222.22,7434.59,7182.6,7201.89,-52.96,21233
12/25/2019,7251.23,7271.74,7131.05,7254.85,3.95,12590
12/24/2019,7320.66,7425.54,7167.05,7250.9,-69.76,27739
12/23/2019,7205.34,7695.39,7131.36,7320.66,115.32,43307
12/20/2019,7163.44,7227.78,7094.16,7205.34,41.9,22607
12/19/2019,7140.42,7444.29,7057.42,7163.44,23.16,40082
12/18/2019,6634.42,7223.68,6453.65,7140.28,505.86,64620
12/17/2019,6894.59,6944.67,6600.95,6634.42,-260.63,42201
12/16/2019,7248.67,7272.91,6862.98,6895.05,-353.6,42810
12/13/2019,7212.83,7305.2,7190.95,7248.65,35.9,18242
12/12/2019,7202.54,7296.61,7113.9,7212.75,11.33,26976
12/11/2019,7230.84,7277.93,7154.01,7201.42,-29.37,19808
12/10/2019,7364.66,7402.11,7173.19,7230.79,-133.87,22433
12/09/2019,7482.28,7670.67,7304.47,7364.66,-117.62,33964
12/06/2019,7387.49,7612.02,7330.82,7482.28,94.79,27385
12/05/2019,7197.18,7487.12,7175.17,7387.49,190.31,28495
12/04/2019,7340.1,7761.79,7121.48,7197.18,-142.92,51119
12/03/2019,7328.06,7419.71,7264.1,7340.1,12.04,19002
12/02/2019,7715.9,7820.55,7186.47,7328.06,-387.82,25050
11/29/2019,7569,7872.99,7386.32,7715.88,145.69,38789
11/28/2019,7558.71,7662.27,7436.84,7570.19,11.48,26638
11/27/2019,7118.9,7672.22,6872.51,7558.71,439.81,66183
11/26/2019,7220.27,7348.74,7036.99,7118.9,-99.02,35995
11/25/2019,7349.59,7382.62,6557.63,7217.92,-131.67,87579
11/22/2019,7604.66,7724.77,6807.71,7349.59,-255.06,94988
11/21/2019,8098.71,8124.75,7458.68,7604.65,-492.85,49289
11/20/2019,8114.51,8230.73,8050.92,8097.5,-17.01,18083
11/19/2019,8233.57,8234.06,8021.6,8114.51,-118.8,24172
11/18/2019,8458.14,8650.12,8074.3,8233.31,-224.83,30929
11/15/2019,8657.42,8773.74,8392.05,8458.14,-199.28,29470
11/14/2019,8757.28,8794.42,8578.15,8657.42,-99.86,17877
11/13/2019,8772.58,8835.44,8717.18,8757.28,-15.3,15225
11/12/2019,8740.4,8854.05,8587.34,8772.58,32.18,21386
11/11/2019,8867.1,9120.61,8626.11,8740.4,-126.7,25713
11/08/2019,9217.47,9252.46,8690.47,8867.1,-350.54,41073
11/07/2019,9322.08,9377.44,9105.01,9217.64,-104.44,20469
11/06/2019,9361.45,9444.99,9266.29,9322.08,-39.37,21869
11/05/2019,9446.48,9487.44,9201.14,9361.45,-84.84,24789
11/04/2019,9217.82,9580.24,9090.34,9446.29,228.53,28682
11/01/2019,9207.89,9303.33,9066.12,9217.76,9.78,28755
10/31/2019,9187.52,9424.96,8971.92,9207.98,20.34,30285
10/30/2019,9451.35,9473.77,9017.84,9187.64,-263.73,34801
10/29/2019,9462.03,9559,9099.09,9451.37,-10.83,44957
10/28/2019,8580.2,10289.41,8575.14,9462.2,882,55286
10/25/2019,7463.07,8740.09,7409.61,8580.2,1117.13,81190
10/24/2019,7495.62,7514.64,7384.38,7463.07,-32.55,32148
10/23/2019,8133.85,8133.85,7354.75,7495.62,-639.46,92798
10/22/2019,8210.56,8315.97,8096.17,8135.08,-75.48,21558
10/21/2019,7953.25,8356.03,7897.08,8210.56,257.17,25219
10/18/2019,8053.18,8124.74,7849.62,7953.39,-102.28,27679
10/17/2019,7994.74,8135.05,7948.98,8055.67,60.94,22213
10/16/2019,8154.07,8184.12,7935.69,7994.73,-158.89,33404
10/15/2019,8352.02,8425.94,8152.83,8153.62,-198.43,25541
10/14/2019,8344.91,8474.61,8213.83,8352.05,7.22,17694
10/11/2019,8582.18,8802.94,8296.95,8344.83,-237.35,38292
10/10/2019,8594.42,8663.29,8462.6,8582.18,-12.24,30680
10/09/2019,8146.21,8691.83,8135.53,8594.42,448.21,45707
10/08/2019,8222.54,8351.51,8133.16,8146.21,-76.33,21961
10/07/2019,8173.69,8319.53,7789.52,8222.54,49.41,40117
10/04/2019,8154.74,8293.05,8039.18,8173.13,18.95,27432
10/03/2019,8241.82,8411.48,8102.45,8154.18,-86.52,30048
10/02/2019,8369.41,8411.76,8213.53,8240.7,-128.71,31316
10/01/2019,8238.68,8520.96,8196.66,8369.41,130.73,53080
09/30/2019,8064.72,8348.07,7755.36,8238.68,173.96,62010
09/27/2019,8095.69,8131.71,7882.91,8064.72,-30.96,51583
09/26/2019,8513.89,8654.88,7783.67,8095.68,-418.22,141367
09/25/2019,8583.03,8778.43,8250.69,8513.9,-70.04,89980
09/24/2019,9788.23,9835.09,8226.7,8583.94,-1201.83,160585
09/23/2019,10146.38,10180.13,9782.96,9785.77,-360.34,46330
09/20/2019,10254.78,10299.66,10104.19,10146.11,-108.67,28622
09/19/2019,10198.27,10344.81,9730.37,10254.78,56.51,72739
09/18/2019,10248.39,10275.01,10124.09,10198.27,-50.47,26085
09/17/2019,10214.8,10358.37,10150.42,10248.74,33.94,27589
09/16/2019,10269.26,10457.65,10118.06,10214.8,-75.13,39176
09/13/2019,10340.79,10462.06,10176.57,10289.93,-50.86,30023
09/12/2019,10104.96,10382.88,10041.61,10340.79,234.39,30289
09/11/2019,10073.76,10231.4,9923.41,10106.4,32.34,23172
09/10/2019,10239.82,10397.4,9981.16,10074.06,-165.85,21300
09/09/2019,10357.42,10600.25,10095.35,10239.91,-117.5,35719
09/06/2019,10549.54,10935.14,10234.48,10357.41,-183.33,57413
09/05/2019,10629.79,10696.35,10483.65,10540.74,-89.05,30616
09/04/2019,10708.96,10821.87,10401.99,10629.79,-80.95,44892
09/03/2019,10382.47,10764.56,10300,10710.74,316.73,73920
09/02/2019,9639.97,10428.05,9474.52,10394.01,754.04,69179
08/30/2019,9526.28,9713.65,9389.15,9639.97,113.69,17758
08/29/2019,9705.66,9792.05,9356.98,9526.28,-179.34,49888
08/28/2019,10150.74,10293.37,9632.48,9705.62,-468.06,63160
08/27/2019,10278.22,10403.25,10033.25,10173.68,-97.39,25623
08/26/2019,10361.76,10615.89,9918.28,10271.07,-105.01,56804
08/23/2019,10182.38,10480.14,10059.27,10376.08,193.7,27560
08/22/2019,10155.93,10239.12,9771.84,10182.38,26.45,34792
08/21/2019,10718.9,10849.71,9889.73,10155.93,-562,52279
08/20/2019,10681.84,10954.56,10577.28,10717.93,36.11,31163
08/19/2019,10399.27,10838.12,10028.21,10681.82,276.86,33333
08/16/2019,10377.26,10534.64,9801.22,10404.96,28.34,79803
08/15/2019,10184.67,10380.23,9520.51,10376.62,191.95,114926
08/14/2019,10912.55,10937.98,10107.09,10184.67,-727.88,56228
08/13/2019,11427.42,11442.32,10793.99,10912.55,-514.72,64641
08/12/2019,11881.85,11957.27,11172.99,11427.27,-454.41,28250
08/09/2019,11617.85,12046.26,11610.29,11881.68,263.83,50767
08/08/2019,11860.21,12041.96,11514.5,11617.85,-240.54,55976
08/07/2019,11654.62,12132.46,11235.98,11858.39,203.77,82970
08/06/2019,11723.91,12314.44,11571.17,11654.62,-69.64,82453
08/05/2019,10397.85,11938.03,10367.25,11724.26,1325.26,83507
08/02/2019,10405.19,10664.76,10344.53,10399,-6.18,62734
08/01/2019,10027.41,10484.83,9892.63,10405.18,377.77,29777
07/31/2019,9556.96,10118.07,9535.98,10027.41,470.43,42635
07/30/2019,9519.34,9739.55,9403.75,9556.98,37.63,20130
07/29/2019,9834.18,10199.4,9173.49,9519.35,-314.82,45077
07/26/2019,9877.28,9945.59,9672.06,9834.17,-43.11,20433
07/25/2019,9676.68,10185.91,9667.03,9877.28,199.53,41435
07/24/2019,10143.9,10145.37,9559.01,9677.75,-468.58,57569
07/23/2019,10328.43,10382.69,9881.05,10146.33,-182.09,30520
07/22/2019,10526.95,11087.69,10113.64,10328.42,-196.69,65250
07/19/2019,10605.07,10759.9,10150.4,10525.11,-79.1,65564
07/18/2019,9690.5,10712.19,9292.03,10604.21,914.54,133804
07/17/2019,9596.9,9978.54,9094.71,9689.67,92.77,144493
07/16/2019,10825.38,11061.61,9528.18,9596.9,-1222.47,140409
07/15/2019,11911.82,11933.7,9895.31,10819.37,-1092.61,118790
07/12/2019,11153.28,11913.77,11078.72,11911.98,758.7,55233
07/11/2019,11785.81,12192.76,10997.34,11153.28,-632.28,134276
07/10/2019,12398.67,13173.79,11645.5,11785.56,-613.98,134853
07/09/2019,12184.4,12802.71,12112.44,12399.54,215.21,92534
07/08/2019,11032.55,12265.67,10844.42,12184.33,1151.78,79527
07/05/2019,11712.98,11738.96,10796.88,11032.55,-680.43,90752
07/04/2019,11379.16,12049.01,11312.92,11712.98,333.82,95238
07/03/2019,10696.66,11561.67,10612.41,11379.16,683.79,115069
07/02/2019,10488.39,10928,9681.22,10695.37,208.08,130459
07/01/2019,12218.28,12437.83,10012.47,10487.29,-1729.71,129463
06/28/2019,10694.09,12393.47,10488.65,12217,1522.91,143501
06/27/2019,12770.53,13329.92,10360.18,10694.09,-2105.77,249429
06/26/2019,11379.03,13844.3,11373.79,12799.86,1421.43,218031
06/25/2019,10870.71,11480.87,10861.42,11378.43,508.49,76703
06/24/2019,9933.1,11306.61,9858.07,10869.94,945.34,77233
06/21/2019,9555.77,9942.65,9465.91,9924.6,365.67,80082
06/20/2019,9162.34,9599.87,9136.56,9558.93,392.32,48013
06/19/2019,9130.15,9209.17,8949.04,9166.61,36.61,36073
06/18/2019,9261.41,9465.73,8948.14,9130,-131.85,67353
06/17/2019,8452.54,9394.3,8451.66,9261.85,810.17,75209
06/14/2019,8254.69,8463.35,8178.52,8451.68,191.12,38883
06/13/2019,8116.8,8291.55,8057.8,8260.56,148.16,31919
06/12/2019,7927.28,8241.24,7825.8,8112.4,187.67,61938
06/11/2019,7944.09,8051.73,7723.72,7924.73,-14.47,31510
06/10/2019,7890.29,8069.31,7517.72,7939.2,48.91,41052
06/07/2019,7689.53,8127.03,7686.19,7890.29,200.76,47523
06/06/2019,7741.92,7870.4,7474.27,7689.53,-49.8,40892
06/05/2019,7664.72,7920.77,7483.25,7739.33,75.9,51621
06/04/2019,8555.51,8561.97,7578.24,7663.43,-891.84,125792
06/03/2019,8502.64,8822.99,8351.22,8555.27,51.1,62657
05/31/2019,8466.72,8509.05,8035.41,8504.17,37.82,99022
05/30/2019,8645.75,9065.32,8418.49,8466.35,-179.92,89138
05/29/2019,8695.12,8762.59,8451.28,8646.27,-49.19,60307
05/28/2019,8742.53,8838.88,8562.1,8695.46,-47.03,39676
05/27/2019,8104.21,8920.97,7892.65,8742.49,641.1,87280
05/24/2019,7862.21,8162.89,7792.84,8101.39,238.38,69525
05/23/2019,7827.56,7864.59,7484.74,7863.01,35.42,73949
05/22/2019,8053.74,8079.17,7700.4,7827.59,-230.02,67859
05/21/2019,7978.85,8116,7807.59,8057.61,81.5,69078
05/20/2019,7116.92,8280.01,7116.92,7976.11,856.29,107020
05/17/2019,7701.45,7950.79,6780.59,7119.82,-596.79,157926
05/16/2019,8156.3,8349.33,7698.86,7716.61,-439.81,105213
05/15/2019,7729.12,8240.26,7642,8156.42,430.6,93591
05/14/2019,7845.05,8312.41,7637.35,7725.82,-118.28,156119
05/13/2019,6309,7919.7,6305.14,7844.1,1535.09,141148
05/10/2019,6084.66,6445.47,6084.66,6309.01,216.97,80798
05/09/2019,5906.94,6100.18,5891.39,6092.04,185.09,60196
05/08/2019,5855.69,5926.39,5730.17,5906.95,51.26,43732
05/07/2019,5702.4,5977.21,5687.12,5855.69,153.29,63114
05/06/2019,5696.46,5846.02,5561.7,5702.4,5.94,44205
05/03/2019,5436.63,5809.75,5392.02,5696.46,259.83,92716
05/02/2019,5336.36,5453.84,5306.93,5436.63,100.27,38742
05/01/2019,5242.73,5375.32,5242.11,5336.36,93.68,31558
04/30/2019,5136.31,5295.41,5120.57,5242.68,106.58,29489
04/29/2019,5118.12,5280.65,5111.1,5136.1,18.02,27598
04/26/2019,5507.27,5509.26,5052.9,5118.08,-389.19,118563
04/25/2019,5436.62,5514.23,5390.75,5507.27,70.44,31291
04/24/2019,5578.47,5617.38,5378.6,5436.83,-141.64,92446
04/23/2019,5380.57,5613.5,5361.58,5578.47,197.29,76259
04/22/2019,5276.63,5445.29,5235.8,5381.18,104.63,41164
04/19/2019,5310.56,5358.58,5211.81,5276.55,-34.14,25747
04/18/2019,5225.15,5317.71,5217.68,5310.69,85.75,31245
04/17/2019,5182.3,5267.73,5179.38,5224.94,42.8,33129
04/16/2019,5028.49,5233.96,5015.12,5182.14,153.65,48822
04/15/2019,5051.8,5199.01,4967.19,5028.49,-23.26,37670
04/12/2019,5055.98,5123.23,4913.21,5051.75,-4.23,39214
04/11/2019,5288.78,5336.82,4974.17,5055.98,-232.8,89842
04/10/2019,5232.63,5464.49,5169.26,5288.78,56.15,84845
04/09/2019,5268.18,5319.11,5158.93,5232.63,-35.57,44413
04/08/2019,5000.43,5348.67,4946.53,5268.2,267.74,69988
04/05/2019,4853.65,5071.75,4847.7,5000.46,146.79,50139
04/04/2019,5297.74,5338.67,4797.1,4853.67,-443.83,107669
04/03/2019,4804.11,5304.45,4786.39,5297.5,493.69,115167
04/02/2019,4129.75,4985.88,4129.74,4803.81,673.84,195955
04/01/2019,4080.42,4155.9,4061.69,4129.97,49.55,30350
03/29/2019,4021.53,4114.14,4015.27,4080.42,58.89,35520
03/28/2019,4020.97,4042.85,4003.77,4021.53,0.57,28745
03/27/2019,3924.26,4045.94,3917.4,4020.96,96.69,36282
03/26/2019,3904.25,3933.98,3890.62,3924.27,19.76,27958
03/25/2019,3986.22,4013.48,3880.93,3904.51,-81.74,38792
03/22/2019,3976.09,4005.84,3969.19,3986.25,10.16,25288
03/21/2019,4019.74,4064.38,3943.94,3976.09,-43.64,56646
03/20/2019,4000,4030.18,3981.43,4019.73,19.73,39426
03/19/2019,3975.52,4022.1,3953.93,4000,24.68,32085
03/18/2019,3900.68,4057.28,3891.21,3975.32,74.65,22497
03/15/2019,3858.93,3931.66,3852.86,3900.67,41.72,26852
03/14/2019,3855.87,3921.57,3830.53,3858.95,3.08,29905
03/13/2019,3871.47,3885.07,3843.09,3855.87,-15.63,22691
03/12/2019,3856.49,3883.91,3805.02,3871.5,14.92,26914
03/11/2019,3877.75,3959.05,3809.26,3856.58,-21.17,37129
03/08/2019,3882.62,3917.57,3859.51,3877.75,-4.88,27339
03/07/2019,3852.47,3900.8,3836.61,3882.63,30.08,43500
03/06/2019,3836.16,3898.89,3814.44,3852.55,16.38,27726
03/05/2019,3705.73,3878.83,3696.07,3836.17,130.44,38232
03/04/2019,3830.28,3843.5,3680.31,3705.73,-124.55,35898
03/01/2019,3808.42,3850.61,3794.16,3830.28,21.86,22517
02/28/2019,3754.23,3911.33,3747.57,3808.42,54.19,41300
02/27/2019,3796.21,3833.27,3700.8,3754.23,-41.98,37454
02/26/2019,3816.17,3874.95,3772.27,3796.21,-20.16,27114
02/25/2019,3953.66,4195.95,3728.71,3816.37,-137.44,45642
02/22/2019,3908.93,3975.21,3893.28,3953.81,44.88,48473
02/21/2019,3933.92,4006.47,3884.97,3908.93,-24.85,65038
02/20/2019,3894.26,3980.27,3877.67,3933.78,39.53,65539
02/19/2019,3876.61,3990.29,3854.45,3894.25,17.64,68259
02/18/2019,3582.47,3937.88,3571.97,3876.61,294.41,126095
02/15/2019,3574.18,3633.78,3555.71,3582.2,7.91,42770
02/14/2019,3583.94,3595.82,3557.64,3574.29,-9.65,27054
02/13/2019,3595.46,3636.88,3566.82,3583.94,-4.53,36060
02/12/2019,3593.29,3643.85,3560.32,3588.47,-4.82,52039
02/11/2019,3607.32,3679.68,3586.97,3593.29,-14.03,39386
02/08/2019,3362.31,3741.46,3355.25,3607.32,245.01,98172
02/07/2019,3375.91,3396.32,3357.17,3362.31,-13.6,29429
02/06/2019,3431.08,3459.37,3360.44,3375.91,-54.95,51554
02/05/2019,3426.18,3449.26,3406.79,3430.86,4.53,30397
02/04/2019,3455.68,3499.08,3401.17,3426.33,-29.31,28110
02/01/2019,3423.12,3467.51,3383.67,3455.64,27.29,44920
01/31/2019,3448.32,3484.22,3407.75,3428.35,-19.97,40054
01/30/2019,3412.38,3480.73,3388.35,3448.32,35.94,55383
01/29/2019,3425.08,3449.09,3359.46,3412.38,-12.82,45470
01/28/2019,3564.57,3682.59,3392.23,3425.2,-139.54,76841
01/25/2019,3576.58,3596.21,3533.69,3564.74,-11.84,27627
01/24/2019,3553.33,3604.04,3532.98,3576.58,22.6,26585
01/23/2019,3575.27,3634.61,3531.65,3553.98,-21.2,32400
01/22/2019,3539.13,3608.58,3448.87,3575.18,35.9,74133
01/21/2019,3623.62,3789.43,3505.13,3539.28,-84.33,29557
01/18/2019,3629.52,3655.49,3590.13,3623.61,-5.91,27507
01/17/2019,3603.28,3668.9,3573.52,3629.52,27.71,38494
01/16/2019,3593.63,3692.17,3575.62,3601.81,8.18,62198
01/15/2019,3668.29,3691.42,3570.48,3593.63,-74.65,44691
01/14/2019,3651.6,3732.3,3487.6,3668.28,16.68,49605
01/11/2019,3634.23,3708.66,3599.29,3651.6,17.36,48164
01/10/2019,4009.74,4069.07,3590.98,3634.24,-375.5,125236
01/09/2019,4004.43,4035.94,3976.97,4009.74,5.31,49323
01/08/2019,4015.68,4114.72,3974.12,4004.43,-11.25,72496
01/07/2019,3846.3,4088.95,3788.95,4015.68,169.38,41577
01/04/2019,3805.28,3856.83,3741.11,3846.3,40.76,40254
01/03/2019,3898.54,3927.02,3772.54,3805.54,-94.33,49423
01/02/2019,3800.11,3904.89,3779.6,3899.87,74.14,50204
01/01/2019,3682.93,3866.43,3663.05,3825.73,143.28,62535
12/31/2018,3896.42,3952.13,3669.8,3682.45,-213.97,71401
12/28/2018,3598.93,3945.94,3577.94,3896.42,297.49,108289
12/27/2018,3794.86,3853,3592.24,3598.93,-195.93,89172
12/26/2018,3815.89,3887.31,3712.43,3794.86,11.07,90134
12/25/2018,4073.58,4105.77,3710.87,3783.79,-288.94,113957
12/24/2018,3872.05,4258.85,3822.33,4072.73,200.23,130201
12/21/2018,4067.08,4217.53,3818.24,3872.5,-193.99,138328
12/20/2018,3735.34,4207.45,3719.15,4066.49,328.02,220029
12/19/2018,3558.57,3976.26,3545.8,3738.47,179.89,158169
12/18/2018,3562.14,3632.26,3479,3558.58,-3.56,59416
12/17/2018,3252.45,3654.11,3158.1,3562.14,309.53,118585
12/14/2018,3299.99,3346.6,3203.12,3252.61,-47.07,111456
12/13/2018,3489.2,3508.88,3266.49,3299.68,-189.52,57791
12/12/2018,3431.45,3546.57,3389.67,3489.2,57.75,76575
12/11/2018,3440.13,3480.2,3355.7,3431.45,-8.84,84234
12/10/2018,3447.66,3725.05,3288.21,3440.29,-6.8,55750
12/07/2018,3650.99,3686.69,3269.01,3447.09,-203.78,223531
12/06/2018,3776.39,3889.79,3619.74,3650.87,-125.81,120050
12/05/2018,3920.82,3934.54,3717.39,3776.68,-158.96,99917
12/04/2018,4034.48,4040.76,3896.38,3935.64,32.33,88232
12/03/2018,4307.08,4330.73,3840.76,3903.31,-100.15,104220
11/30/2018,4296.65,4307.35,3934.74,4003.46,-286.74,131477
11/29/2018,4220.81,4440.97,4160.4,4290.2,42.4,116843
11/28/2018,3834.18,4398.69,3800.76,4247.8,424.7,164243
11/27/2018,3714.88,3865.08,3646.01,3823.1,108.22,143883
11/26/2018,4323.22,4460.97,3563.01,3714.88,-608.34,184301
11/23/2018,4505.76,4520.02,4186,4323.22,-182.54,111070
11/22/2018,4523.95,4657.15,4427.13,4505.76,-18.19,72767
11/21/2018,4450.04,4704.4,4307.34,4523.95,73.91,140394
11/20/2018,4868.05,4976.9,4212.81,4450.04,-419.18,299188
11/19/2018,5551.99,5704.62,4791.08,4869.22,-682.77,179573
11/16/2018,5575.74,5706.34,5533,5551.99,-23.21,60367
11/15/2018,5722.2,5813.22,5340.27,5575.2,-147.27,136302
11/14/2018,6362.58,6391.71,5536.21,5722.47,-637.5,151634
11/13/2018,6396.34,6421.42,6298.38,6359.97,-36.34,35600
11/12/2018,6389.49,6453.6,6331.23,6396.31,6.76,28938
11/09/2018,6476.79,6481.6,6368.89,6389.55,-87.24,33692
11/08/2018,6544.45,6553.24,6443.04,6476.79,-67.66,38039
11/07/2018,6447.69,6568.87,6446.29,6544.45,96.78,42717
11/06/2018,6427.21,6463.89,6398.39,6447.67,20.46,32314
